File Name,Rows,Columns,Nonzeros,per_i,per_b,obj_dynamic,has_varlb,has_varub,Equality,GreaterThan,LessThan,RHS_dynamic,Coe_dynamic,PAR,PAC,COV,CAR,EQK,BIN,KNA,IKN,M01,MI,CON
test_1200_32_instance_572.mps.gz,9.767725101522128,7.090076835776092,0.0026033255063665694,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_610.mps.gz,9.76818316050523,7.090076835776092,0.002601894785047799,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_611.mps.gz,9.7696132439798,7.090076835776092,0.0025989386837391867,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_628.mps.gz,9.770870027921289,7.090076835776092,0.0026006222881936516,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_645.mps.gz,9.765489054378838,7.090076835776092,0.002603365476600467,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_662.mps.gz,9.76921302671366,7.090076835776092,0.0026014086654848364,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_701.mps.gz,9.771269582708419,7.090076835776092,0.0026028648062546367,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_720.mps.gz,9.771954162574279,7.090076835776092,0.0026020815511833477,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_775.mps.gz,9.771497828073176,7.090076835776092,0.0025980392156862743,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_810.mps.gz,9.762039188951753,7.090076835776092,0.002606362554237223,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_886.mps.gz,9.77571099759397,7.090076835776092,0.0025937920193928377,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_906.mps.gz,9.765029759388561,7.090076835776092,0.0026059970904636115,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_32_instance_980.mps.gz,9.773378867189107,7.090076835776092,0.0026007972665148065,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_132.mps.gz,8.333270353255308,7.090076835776092,0.0017682291666666666,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_229.mps.gz,8.304989580140361,7.088408778675395,0.0017557287203037043,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_296.mps.gz,8.32457884513685,7.088408778675395,0.0017613416476539464,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_47.mps.gz,8.30671904320269,7.085901464365611,0.0017463532430135025,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_509.mps.gz,8.30943074214033,7.085901464365611,0.0017220529491624589,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_523.mps.gz,8.341648618901306,7.090076835776092,0.0017588398887564561,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_587.mps.gz,8.333510708982942,7.090076835776092,0.0017660017623968597,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_592.mps.gz,8.340694647925071,7.090076835776092,0.0017646941859540285,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_693.mps.gz,8.324821298768782,7.089243155027514,0.0017533803422043622,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_701.mps.gz,8.297543529356284,7.087573705557973,0.0017399419492095127,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_78.mps.gz,8.310169021981912,7.087573705557973,0.0017372253923040484,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_848.mps.gz,8.33423142973486,7.089243155027514,0.0017537829715605143,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_4_instance_882.mps.gz,8.337109129562474,7.089243155027514,0.0017521385957007596,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_129.mps.gz,10.182027967070626,7.090076835776092,0.0029089401049550915,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_237.mps.gz,10.179109695495468,7.090076835776092,0.002910071987955618,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_251.mps.gz,10.189117520861778,7.090076835776092,0.002901385339946891,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_257.mps.gz,10.183200455338232,7.090076835776092,0.002902318402318402,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_300.mps.gz,10.179033782643387,7.090076835776092,0.002905042069969001,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_329.mps.gz,10.18437157048691,7.090076835776092,0.0028995192428704474,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_368.mps.gz,10.181270792808661,7.090076835776092,0.002903726708074534,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_404.mps.gz,10.184220535899701,7.090076835776092,0.0029002404148729954,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_443.mps.gz,10.178843975297273,7.090076835776092,0.0029101493292837256,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_464.mps.gz,10.179602988616443,7.090076835776092,0.002907309054122408,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_485.mps.gz,10.18062674361135,7.090076835776092,0.002907650231806066,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_567.mps.gz,10.178122378638475,7.090076835776092,0.0029112052480275573,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_570.mps.gz,10.184258296685131,7.090076835776092,0.0029018615715742176,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_592.mps.gz,10.175268875456233,7.090076835776092,0.0029158728949173207,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_657.mps.gz,10.181535869019624,7.090076835776092,0.0029022629459947245,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_671.mps.gz,10.183200455338232,7.090076835776092,0.002901814401814402,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_70.mps.gz,10.185956057935021,7.090076835776092,0.002900331724969843,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_706.mps.gz,10.185164128035991,7.090076835776092,0.0028999886822348815,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_79.mps.gz,10.183540597823418,7.090076835776092,0.002903315195485691,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_793.mps.gz,10.188704088048116,7.090076835776092,0.0028961003972281744,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_803.mps.gz,10.183918398273716,7.090076835776092,0.002898378283095364,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_869.mps.gz,10.185050943979732,7.090076835776092,0.002898996377905222,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_902.mps.gz,10.179413289289307,7.090076835776092,0.0029067855561879467,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_64_instance_947.mps.gz,10.184447079227082,7.090076835776092,0.002901219420114769,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_147.mps.gz,8.875007486048396,7.090076835776092,0.0019538059944996036,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_190.mps.gz,8.873047798971067,7.090076835776092,0.0019445612068562889,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_191.mps.gz,8.870943863837724,7.090076835776092,0.0019457315360853693,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_206.mps.gz,8.866017398810255,7.088408778675395,0.0019502425494916154,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_210.mps.gz,8.864746660905409,7.090076835776092,0.0019639493265517565,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_22.mps.gz,8.868976189274543,7.090076835776092,0.0019571843931720126,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_243.mps.gz,8.882252884889363,7.090076835776092,0.0019484936831875607,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_1200_8_instance_28.mps.gz,8.86007342433278,7.090076835776092,0.001956943458717767,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
