Log Name,File Name,c_i,Nodes,Active,LPit/n,IntInf,GlbFix,GlbRed,#Cuts,#MCP,#Sepa,#Conf,BestBound,BestSolution,Gap,Time,pres_max_A,pres_min_A,pres_max_rhs,pres_min_rhs,pres_max_obj,pres_min_obj,obj_density
test1541937.run0014.test_1200_16_instance_625.log,test_1200_16_instance_625,428.258,0.0,1.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,428.258,248.0,0.42100000000000004,0.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0016.test_1200_16_instance_643.log,test_1200_16_instance_643,429.9305,0.0,1.0,0.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,429.9305,251.0,0.41600000000000004,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0017.test_1200_16_instance_649.log,test_1200_16_instance_649,430.6089,0.0,1.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,430.6089,259.0,0.39899999999999997,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0018.test_1200_16_instance_652.log,test_1200_16_instance_652,433.0,0.0,1.0,0.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,245.0,0.434,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0019.test_1200_16_instance_681.log,test_1200_16_instance_681,427.1023,0.0,1.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,427.1023,251.0,0.41200000000000003,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0020.test_1200_16_instance_727.log,test_1200_16_instance_727,429.835,0.0,1.0,0.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,429.835,256.0,0.40399999999999997,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0021.test_1200_16_instance_750.log,test_1200_16_instance_750,430.718,0.0,1.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,430.718,245.0,0.431,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0022.test_1200_16_instance_864.log,test_1200_16_instance_864,428.49,0.0,1.0,0.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,428.49,262.0,0.389,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0023.test_1200_16_instance_920.log,test_1200_16_instance_920,430.9785,0.0,1.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,430.9785,250.0,0.42,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0024.test_1200_16_instance_965.log,test_1200_16_instance_965,432.9715,0.0,1.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,432.9715,270.0,0.376,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0025.test_1200_16_instance_968.log,test_1200_16_instance_968,428.1706,0.0,1.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,428.1706,266.0,0.379,1.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0026.test_1200_16_instance_976.log,test_1200_16_instance_976,427.536,0.0,1.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,427.536,253.0,0.408,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0027.test_1200_16_instance_978.log,test_1200_16_instance_978,431.9132,0.0,1.0,0.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,431.9132,252.0,0.41700000000000004,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0029.test_1200_2_instance_21.log,test_1200_2_instance_21,690.5,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,690.5,690.0,0.0007000000000000001,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0030.test_1200_32_instance_123.log,test_1200_32_instance_123,357.6858,0.0,1.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,357.6858,160.0,0.5529999999999999,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0031.test_1200_32_instance_191.log,test_1200_32_instance_191,356.0576,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0576,158.0,0.556,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0032.test_1200_32_instance_203.log,test_1200_32_instance_203,357.8661,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,357.8661,158.0,0.5579999999999999,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0033.test_1200_32_instance_226.log,test_1200_32_instance_226,356.5428,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,356.5428,151.0,0.5760000000000001,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0034.test_1200_32_instance_277.log,test_1200_32_instance_277,356.934,0.0,1.0,0.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,356.934,160.0,0.552,0.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0035.test_1200_32_instance_310.log,test_1200_32_instance_310,358.5503,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,358.5503,158.0,0.5589999999999999,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0036.test_1200_32_instance_362.log,test_1200_32_instance_362,357.6549,0.0,1.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,357.6549,156.0,0.564,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0037.test_1200_32_instance_428.log,test_1200_32_instance_428,358.6698,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,358.6698,165.0,0.54,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0038.test_1200_32_instance_451.log,test_1200_32_instance_451,356.7245,0.0,1.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,356.7245,158.0,0.557,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0039.test_1200_32_instance_452.log,test_1200_32_instance_452,358.0889,0.0,1.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0889,165.0,0.539,1.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0040.test_1200_32_instance_484.log,test_1200_32_instance_484,357.1743,0.0,1.0,0.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,357.1743,158.0,0.5579999999999999,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0041.test_1200_32_instance_572.log,test_1200_32_instance_572,358.6924,0.0,1.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,358.6924,157.0,0.562,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0042.test_1200_32_instance_610.log,test_1200_32_instance_610,358.6128,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,358.6128,153.0,0.573,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0043.test_1200_32_instance_611.log,test_1200_32_instance_611,358.9136,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,358.9136,165.0,0.54,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0044.test_1200_32_instance_628.log,test_1200_32_instance_628,358.8264,0.0,1.0,0.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,358.8264,163.0,0.546,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0045.test_1200_32_instance_645.log,test_1200_32_instance_645,356.6793,0.0,1.0,0.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,356.6793,151.0,0.5770000000000001,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0046.test_1200_32_instance_662.log,test_1200_32_instance_662,358.4438,0.0,1.0,0.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,358.4438,168.0,0.531,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0047.test_1200_32_instance_701.log,test_1200_32_instance_701,359.1375,0.0,1.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1375,170.0,0.527,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0048.test_1200_32_instance_720.log,test_1200_32_instance_720,359.6566,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,359.6566,171.0,0.525,1.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0049.test_1200_32_instance_775.log,test_1200_32_instance_775,359.0372,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0372,161.0,0.552,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0050.test_1200_32_instance_810.log,test_1200_32_instance_810,355.0535,0.0,1.0,0.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0535,165.0,0.535,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0051.test_1200_32_instance_886.log,test_1200_32_instance_886,356.7252,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,356.7252,165.0,0.537,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0052.test_1200_32_instance_906.log,test_1200_32_instance_906,357.4913,0.0,1.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,357.4913,154.0,0.569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0053.test_1200_32_instance_980.log,test_1200_32_instance_980,358.783,0.0,1.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,358.783,158.0,0.56,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0054.test_1200_4_instance_132.log,test_1200_4_instance_132,572.5,0.0,1.0,0.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,572.5,327.0,0.429,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0055.test_1200_4_instance_229.log,test_1200_4_instance_229,572.5,0.0,1.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,572.5,321.0,0.439,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0056.test_1200_4_instance_296.log,test_1200_4_instance_296,574.0,0.0,1.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,321.0,0.441,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0057.test_1200_4_instance_47.log,test_1200_4_instance_47,575.25,0.0,1.0,0.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,575.25,355.0,0.38299999999999995,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0058.test_1200_4_instance_509.log,test_1200_4_instance_509,572.5,0.0,1.0,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,572.5,340.0,0.406,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0059.test_1200_4_instance_523.log,test_1200_4_instance_523,571.5,0.0,1.0,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,571.5,315.0,0.449,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0060.test_1200_4_instance_587.log,test_1200_4_instance_587,571.9412,0.0,1.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,571.9412,341.0,0.40399999999999997,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0061.test_1200_4_instance_592.log,test_1200_4_instance_592,569.5,0.0,1.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,569.5,323.0,0.433,0.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0062.test_1200_4_instance_693.log,test_1200_4_instance_693,570.5,0.0,1.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,570.5,334.0,0.415,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0063.test_1200_4_instance_701.log,test_1200_4_instance_701,578.4,0.0,1.0,0.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,578.4,311.0,0.462,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0064.test_1200_4_instance_78.log,test_1200_4_instance_78,571.75,0.0,1.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,571.75,329.0,0.425,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0065.test_1200_4_instance_848.log,test_1200_4_instance_848,573.5,0.0,1.0,0.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,573.5,324.0,0.435,0.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0066.test_1200_4_instance_882.log,test_1200_4_instance_882,572.375,0.0,1.0,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,572.375,318.0,0.444,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0067.test_1200_64_instance_129.log,test_1200_64_instance_129,295.2082,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2082,94.0,0.682,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0068.test_1200_64_instance_237.log,test_1200_64_instance_237,296.1859,0.0,1.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1859,90.0,0.696,1.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0069.test_1200_64_instance_251.log,test_1200_64_instance_251,294.4074,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,294.4074,99.0,0.664,1.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0070.test_1200_64_instance_257.log,test_1200_64_instance_257,295.7683,0.0,1.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,295.7683,99.0,0.665,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0071.test_1200_64_instance_300.log,test_1200_64_instance_300,293.7091,0.0,1.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,293.7091,94.0,0.68,1.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0072.test_1200_64_instance_329.log,test_1200_64_instance_329,294.2956,0.0,1.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,294.2956,94.0,0.6809999999999999,1.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0073.test_1200_64_instance_368.log,test_1200_64_instance_368,293.6542,0.0,1.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6542,91.0,0.69,1.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0074.test_1200_64_instance_404.log,test_1200_64_instance_404,294.2799,0.0,1.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,294.2799,98.0,0.667,1.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0075.test_1200_64_instance_443.log,test_1200_64_instance_443,293.6091,0.0,1.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6091,94.0,0.68,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0076.test_1200_64_instance_464.log,test_1200_64_instance_464,293.6296,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6296,68.0,0.768,1.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0077.test_1200_64_instance_485.log,test_1200_64_instance_485,294.9535,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,294.9535,99.0,0.664,1.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0078.test_1200_64_instance_567.log,test_1200_64_instance_567,294.3385,0.0,1.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3385,92.0,0.687,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0079.test_1200_64_instance_570.log,test_1200_64_instance_570,297.0414,0.0,1.0,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0414,93.0,0.687,1.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0080.test_1200_64_instance_592.log,test_1200_64_instance_592,294.3691,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3691,98.0,0.667,1.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0081.test_1200_64_instance_657.log,test_1200_64_instance_657,294.1037,0.0,1.0,0.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,294.1037,93.0,0.684,1.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0082.test_1200_64_instance_671.log,test_1200_64_instance_671,293.934,0.0,1.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,293.934,65.0,0.779,1.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0084.test_1200_64_instance_70.log,test_1200_64_instance_70,294.0381,0.0,1.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0381,95.0,0.677,1.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0083.test_1200_64_instance_706.log,test_1200_64_instance_706,293.6302,0.0,1.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,293.6302,94.0,0.68,1.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0086.test_1200_64_instance_79.log,test_1200_64_instance_79,293.4078,0.0,1.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4078,94.0,0.68,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0085.test_1200_64_instance_793.log,test_1200_64_instance_793,296.2343,0.0,1.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,296.2343,67.0,0.774,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0087.test_1200_64_instance_803.log,test_1200_64_instance_803,293.0417,0.0,1.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0417,97.0,0.669,1.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0088.test_1200_64_instance_869.log,test_1200_64_instance_869,294.3061,0.0,1.0,0.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3061,98.0,0.667,1.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0089.test_1200_64_instance_902.log,test_1200_64_instance_902,296.0606,0.0,1.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0606,96.0,0.6759999999999999,1.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0090.test_1200_64_instance_947.log,test_1200_64_instance_947,295.1856,0.0,1.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1856,97.0,0.6709999999999999,1.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0091.test_1200_8_instance_147.log,test_1200_8_instance_147,517.0,0.0,1.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,383.0,0.259,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0092.test_1200_8_instance_190.log,test_1200_8_instance_190,519.5,0.0,1.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,519.5,389.0,0.251,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0093.test_1200_8_instance_191.log,test_1200_8_instance_191,515.5,0.0,1.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,515.5,378.0,0.267,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0094.test_1200_8_instance_206.log,test_1200_8_instance_206,516.0,0.0,1.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,384.0,0.256,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0095.test_1200_8_instance_210.log,test_1200_8_instance_210,516.75,0.0,1.0,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,516.75,387.0,0.251,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0096.test_1200_8_instance_22.log,test_1200_8_instance_22,512.75,0.0,1.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,512.75,239.0,0.534,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0097.test_1200_8_instance_243.log,test_1200_8_instance_243,521.5,0.0,1.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,521.5,360.0,0.31,0.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0098.test_1200_8_instance_28.log,test_1200_8_instance_28,518.0,0.0,1.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,381.0,0.264,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0099.test_1200_8_instance_321.log,test_1200_8_instance_321,519.0,0.0,1.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,373.0,0.281,0.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0100.test_1200_8_instance_326.log,test_1200_8_instance_326,517.0,0.0,1.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,386.0,0.253,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0101.test_1200_8_instance_360.log,test_1200_8_instance_360,519.0,0.0,1.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,393.0,0.243,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0102.test_1200_8_instance_365.log,test_1200_8_instance_365,515.0,0.0,1.0,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,387.0,0.249,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0103.test_1200_8_instance_376.log,test_1200_8_instance_376,517.5,0.0,1.0,0.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5,374.0,0.27699999999999997,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0104.test_1200_8_instance_467.log,test_1200_8_instance_467,520.75,0.0,1.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,520.75,382.0,0.266,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0106.test_1200_8_instance_52.log,test_1200_8_instance_52,523.0,0.0,1.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,234.0,0.5529999999999999,0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0105.test_1200_8_instance_521.log,test_1200_8_instance_521,512.5,0.0,1.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,512.5,379.0,0.26,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0107.test_1200_8_instance_546.log,test_1200_8_instance_546,517.5,0.0,1.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5,206.0,0.602,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test1541937.run0108.test_1200_8_instance_609.log,test_1200_8_instance_609,518.75,0.0,1.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,518.75,218.0,0.58,0.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
