Log Name,File Name,c_i,Nodes,Active,LPit/n,IntInf,GlbFix,GlbRed,#Cuts,#MCP,#Sepa,#Conf,BestBound,BestSolution,Gap,Time,pres_max_A,pres_min_A,pres_max_rhs,pres_min_rhs,pres_max_obj,pres_min_obj,obj_density
test1379017.run0014.c101.50.10.log,c101.50.10,479.72,0.0,1.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,6.0,479.72,717.899,0.3318,0.84,129.0,1.0,996.0,0.0,69.0,1.0,0.946
test1379017.run0015.c101.50.15.log,c101.50.15,631.717,0.0,1.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,5.0,631.717,1e+30,inf,1.3,129.0,1.0,996.0,0.0,69.0,1.0,0.9440000000000001
test1379017.run0016.c101.50.20.log,c101.50.20,799.0963,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,3.0,799.0963,1052.819,0.24100000000000002,1.84,129.0,1.0,996.0,0.0,69.0,1.0,0.9440000000000001
test1379017.run0017.c101.50.25.log,c101.50.25,976.4001,0.0,1.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,6.0,976.4001,1326.092,0.2637,2.72,129.0,1.0,996.0,0.0,69.0,1.0,0.943
test1379017.run0018.c101.75.10.log,c101.75.10,687.2766,0.0,1.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,5.0,687.2766,1e+30,inf,1.22,152.0,1.0,1030.0,0.0,96.2,1.0,0.9570000000000001
test1379017.run0019.c101.75.15.log,c101.75.15,812.5832,0.0,1.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,6.0,812.5832,1e+30,inf,1.65,152.0,1.0,1030.0,0.0,96.2,1.0,0.9570000000000001
test1379017.run0020.c101.75.20.log,c101.75.20,961.4306,0.0,1.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,5.0,961.4306,1e+30,inf,1.89,152.0,1.0,1030.0,0.0,96.2,1.0,0.9570000000000001
test1379017.run0021.c101.75.25.log,c101.75.25,1120.03,0.0,1.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,5.0,1120.03,1e+30,inf,2.42,152.0,1.0,1030.0,0.0,96.2,1.0,0.9570000000000001
test1379017.run0022.c102.100.10.log,c102.100.10,754.1035,0.0,1.0,0.0,898.0,39.0,0.0,0.0,0.0,0.0,5.0,754.1035,1e+30,inf,17.7,1280.0,1.0,1140.0,0.0,96.2,1.0,0.973
test1379017.run0023.c102.100.15.log,c102.100.15,879.6229,0.0,1.0,0.0,1867.0,0.0,0.0,0.0,0.0,0.0,5.0,879.6229,1e+30,inf,4.07,1280.0,1.0,1140.0,0.0,96.2,1.0,0.973
test1379017.run0024.c102.100.20.log,c102.100.20,1026.768,0.0,1.0,0.0,954.0,16.0,0.0,0.0,0.0,0.0,4.0,1026.768,1e+30,inf,44.65,1280.0,1.0,1140.0,0.0,96.2,1.0,0.973
test1379017.run0025.c102.100.25.log,c102.100.25,1183.012,0.0,1.0,0.0,1907.0,0.0,0.0,0.0,0.0,0.0,3.0,1183.012,1e+30,inf,6.76,1280.0,1.0,1140.0,0.0,96.2,1.0,0.973
test1379017.run0026.c102.25.3.log,c102.25.3,172.5075,0.0,1.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,172.5075,1e+30,inf,0.22,1260.0,1.0,1140.0,0.0,40.3,1.0,0.915
test1379017.run0027.c102.25.5.log,c102.25.5,214.6284,0.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,6.0,214.6284,610.5947,0.6485,0.31,1260.0,1.0,1140.0,0.0,40.3,1.0,0.915
test1379017.run0028.c102.30.10.log,c102.30.10,373.1411,0.0,1.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,3.0,373.1411,1e+30,inf,1.11,1260.0,1.0,1140.0,0.0,40.3,1.0,0.925
test1379017.run0029.c102.30.15.log,c102.30.15,532.9842,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,532.9842,925.2705,0.424,1.22,1260.0,1.0,1140.0,0.0,40.3,1.0,0.9229999999999999
test1379017.run0030.c102.30.20.log,c102.30.20,712.258,0.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,4.0,712.258,1075.104,0.3375,1.71,1260.0,1.0,1140.0,0.0,40.3,1.0,0.922
test1379017.run0031.c102.30.25.log,c102.30.25,949.718,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,949.718,1e+30,inf,1.85,1260.0,1.0,1140.0,0.0,40.3,1.0,0.9209999999999999
test1379017.run0032.c102.30.3.log,c102.30.3,186.8704,0.0,1.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,3.0,186.8704,1e+30,inf,0.77,1260.0,1.0,1140.0,0.0,40.3,1.0,0.925
test1379017.run0033.c102.30.5.log,c102.30.5,229.3995,0.0,1.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,4.0,229.3995,1e+30,inf,0.34,1260.0,1.0,1140.0,0.0,40.3,1.0,0.925
test1379017.run0034.c102.40.3.log,c102.40.3,1e+30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1e+30,1e+30,0.0,0.57,1270.0,1.0,1140.0,0.0,57.0,1.0,0.94
test1379017.run0035.c102.40.5.log,c102.40.5,315.3132,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,3.0,315.3132,1e+30,inf,0.67,1270.0,1.0,1140.0,0.0,57.0,1.0,0.938
test1379017.run0036.c102.50.10.log,c102.50.10,463.6114,0.0,1.0,0.0,493.0,18.0,0.0,0.0,0.0,0.0,4.0,463.6114,1e+30,inf,7.99,1270.0,1.0,1140.0,0.0,69.0,1.0,0.951
test1379017.run0037.c102.50.15.log,c102.50.15,618.2148,0.0,1.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,5.0,618.2148,1e+30,inf,5.07,1270.0,1.0,1140.0,0.0,69.0,1.0,0.951
test1379017.run0038.c102.50.20.log,c102.50.20,788.7636,0.0,1.0,0.0,294.0,9.0,0.0,0.0,0.0,0.0,3.0,788.7636,1546.828,0.4901,5.57,1270.0,1.0,1140.0,0.0,69.0,1.0,0.95
test1379017.run0039.c102.50.25.log,c102.50.25,970.9233,0.0,1.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,6.0,970.9233,1e+30,inf,1.99,1270.0,1.0,1140.0,0.0,69.0,1.0,0.951
test1379017.run0040.c102.75.10.log,c102.75.10,658.6003,0.0,1.0,0.0,1104.0,0.0,0.0,0.0,0.0,0.0,4.0,658.6003,1e+30,inf,1.71,1270.0,1.0,1140.0,0.0,96.2,1.0,0.965
test1379017.run0041.c102.75.15.log,c102.75.15,791.6685,0.0,1.0,0.0,865.0,24.0,0.0,0.0,0.0,0.0,4.0,791.6685,1e+30,inf,22.43,1270.0,1.0,1140.0,0.0,96.2,1.0,0.965
test1379017.run0042.c102.75.20.log,c102.75.20,943.1127,0.0,1.0,0.0,783.0,20.0,0.0,0.0,0.0,0.0,5.0,943.1127,1e+30,inf,9.14,1270.0,1.0,1140.0,0.0,96.2,1.0,0.965
test1379017.run0043.c102.75.25.log,c102.75.25,1101.676,0.0,1.0,0.0,1104.0,0.0,0.0,0.0,0.0,0.0,3.0,1101.676,1e+30,inf,4.19,1270.0,1.0,1140.0,0.0,96.2,1.0,0.965
test1379017.run0044.c103.100.10.log,c103.100.10,585.7467,0.0,1.0,0.0,958.0,20.0,0.0,0.0,0.0,0.0,2.0,585.7467,1e+30,inf,29.35,1290.0,1.0,1140.0,0.0,96.2,1.0,0.977
test1379017.run0045.c103.100.15.log,c103.100.15,729.6095,0.0,1.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,3.0,729.6095,1e+30,inf,7.88,1290.0,1.0,1140.0,0.0,96.2,1.0,0.977
test1379017.run0046.c103.100.20.log,c103.100.20,884.5791,0.0,1.0,0.0,589.0,13.0,0.0,0.0,0.0,0.0,4.0,884.5791,1e+30,inf,67.34,1290.0,1.0,1140.0,0.0,96.2,1.0,0.977
test1379017.run0047.c103.100.25.log,c103.100.25,1051.184,0.0,1.0,0.0,782.0,0.0,0.0,0.0,0.0,0.0,4.0,1051.184,1e+30,inf,13.38,1290.0,1.0,1140.0,0.0,96.2,1.0,0.977
test1379017.run0048.c103.25.3.log,c103.25.3,162.9816,0.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,3.0,162.9816,1e+30,inf,0.23,1260.0,1.0,1140.0,0.0,40.3,1.0,0.922
test1379017.run0049.c103.25.5.log,c103.25.5,205.5107,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,2.0,205.5107,500.8838,0.5897,0.31,1260.0,1.0,1140.0,0.0,40.3,1.0,0.922
test1379017.run0050.c103.30.10.log,c103.30.10,366.1575,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,366.1575,710.2831,0.48450000000000004,0.62,1260.0,1.0,1140.0,0.0,40.3,1.0,0.9329999999999999
test1379017.run0051.c103.30.15.log,c103.30.15,527.421,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,4.0,527.421,838.6053,0.3711,1.39,1230.0,1.0,1130.0,0.0,39.1,1.0,0.855
test1379017.run0052.c103.30.20.log,c103.30.20,706.246,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,706.246,1e+30,inf,1.93,1260.0,1.0,1140.0,0.0,40.3,1.0,0.932
test1379017.run0053.c103.30.25.log,c103.30.25,949.0178,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,949.0178,1e+30,inf,1.76,1260.0,1.0,1140.0,0.0,40.3,1.0,0.932
test1379017.run0054.c103.30.3.log,c103.30.3,177.5751,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,5.0,177.5751,1e+30,inf,0.31,1260.0,1.0,1140.0,0.0,40.3,1.0,0.934
test1379017.run0055.c103.30.5.log,c103.30.5,222.3391,0.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,3.0,222.3391,1e+30,inf,0.48,1240.0,1.0,1140.0,0.0,40.3,1.0,0.889
test1379017.run0056.c103.40.3.log,c103.40.3,1e+30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1e+30,1e+30,0.0,0.36,1270.0,1.0,1140.0,0.0,57.0,1.0,0.948
test1379017.run0057.c103.40.5.log,c103.40.5,272.338,0.0,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,4.0,272.338,1e+30,inf,0.36,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9470000000000001
test1379017.run0058.c103.50.10.log,c103.50.10,425.0482,0.0,1.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,2.0,425.0482,1e+30,inf,3.29,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9570000000000001
test1379017.run0059.c103.50.15.log,c103.50.15,583.3372,0.0,1.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,4.0,583.3372,1e+30,inf,1.46,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9570000000000001
test1379017.run0060.c103.50.20.log,c103.50.20,757.5334,0.0,1.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,4.0,757.5334,1e+30,inf,3.8,1260.0,1.0,1140.0,0.0,55.9,1.0,0.951
test1379017.run0061.c103.50.25.log,c103.50.25,938.6201,0.0,1.0,0.0,130.0,22.0,0.0,0.0,0.0,0.0,3.0,938.6201,1678.17,0.4407,6.43,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9570000000000001
test1379017.run0062.c103.75.10.log,c103.75.10,497.6114,0.0,1.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,3.0,497.6114,1e+30,inf,2.41,1290.0,1.0,1140.0,0.0,96.2,1.0,0.97
test1379017.run0063.c103.75.15.log,c103.75.15,641.4741,0.0,1.0,0.0,375.0,11.0,0.0,0.0,0.0,0.0,4.0,641.4741,1e+30,inf,39.1,1290.0,1.0,1140.0,0.0,96.2,1.0,0.97
test1379017.run0064.c103.75.20.log,c103.75.20,796.4437,0.0,1.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,6.0,796.4437,1e+30,inf,6.84,1290.0,1.0,1140.0,0.0,96.2,1.0,0.97
test1379017.run0065.c103.75.25.log,c103.75.25,963.0487,0.0,1.0,0.0,361.0,7.0,0.0,0.0,0.0,0.0,1.0,963.0487,2737.444,0.6481999999999999,26.56,1290.0,1.0,1140.0,0.0,96.2,1.0,0.97
test1379017.run0066.c104.100.10.log,c104.100.10,573.6306,0.0,1.0,0.0,500.0,10.0,0.0,0.0,0.0,0.0,3.0,573.6306,1e+30,inf,18.19,1290.0,1.0,1140.0,0.0,96.2,1.0,0.98
test1379017.run0067.c104.100.15.log,c104.100.15,718.9614,0.0,1.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,3.0,718.9614,1e+30,inf,6.26,1290.0,1.0,1140.0,0.0,96.2,1.0,0.98
test1379017.run0068.c104.100.20.log,c104.100.20,875.545,0.0,1.0,0.0,500.0,6.0,0.0,0.0,0.0,0.0,3.0,875.545,1e+30,inf,18.03,1290.0,1.0,1140.0,0.0,96.2,1.0,0.98
test1379017.run0069.c104.100.25.log,c104.100.25,1042.671,0.0,1.0,0.0,432.0,3.0,0.0,0.0,0.0,0.0,5.0,1042.671,1e+30,inf,12.7,1290.0,1.0,1140.0,0.0,96.2,1.0,0.98
test1379017.run0070.c104.25.3.log,c104.25.3,159.4118,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,5.0,159.4118,378.9561,0.5793,0.31,1240.0,1.0,1140.0,0.0,40.3,1.0,0.905
test1379017.run0071.c104.25.5.log,c104.25.5,203.7428,0.0,1.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,4.0,203.7428,1e+30,inf,0.33,1260.0,1.0,1140.0,0.0,40.3,1.0,0.9259999999999999
test1379017.run0072.c104.30.10.log,c104.30.10,363.4508,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,363.4508,828.4598,0.5613,0.63,1230.0,1.0,1140.0,0.0,40.3,1.0,0.871
test1379017.run0073.c104.30.15.log,c104.30.15,527.421,0.0,1.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,4.0,527.421,966.0227,0.45399999999999996,1.18,1260.0,1.0,1140.0,0.0,40.3,1.0,0.937
test1379017.run0074.c104.30.20.log,c104.30.20,706.246,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,3.0,706.246,946.3616,0.25370000000000004,2.0,1220.0,1.0,1130.0,0.0,39.1,1.16,0.857
test1379017.run0075.c104.30.25.log,c104.30.25,949.0178,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,949.0178,1191.969,0.20379999999999998,1.44,1260.0,1.0,1140.0,0.0,40.3,1.0,0.938
test1379017.run0076.c104.30.3.log,c104.30.3,175.8073,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,4.0,175.8073,1e+30,inf,0.45,1250.0,1.0,1140.0,0.0,40.3,1.0,0.9259999999999999
test1379017.run0077.c104.30.5.log,c104.30.5,220.5713,0.0,1.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,3.0,220.5713,1e+30,inf,0.89,1250.0,1.0,1140.0,0.0,40.3,1.0,0.932
test1379017.run0078.c104.40.3.log,c104.40.3,1e+30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1e+30,1e+30,0.0,0.41,1270.0,1.0,1140.0,0.0,57.0,1.0,0.953
test1379017.run0079.c104.40.5.log,c104.40.5,270.5702,0.0,1.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,2.0,270.5702,1e+30,inf,0.54,1270.0,1.0,1140.0,0.0,57.0,1.0,0.953
test1379017.run0080.c104.50.10.log,c104.50.10,421.7666,0.0,1.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,3.0,421.7666,1e+30,inf,1.05,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9620000000000001
test1379017.run0081.c104.50.15.log,c104.50.15,581.8093,0.0,1.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,3.0,581.8093,1486.431,0.6086,1.32,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9620000000000001
test1379017.run0082.c104.50.20.log,c104.50.20,755.7262,0.0,1.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2.0,755.7262,1843.668,0.5901,1.63,1270.0,1.0,1140.0,0.0,57.0,1.0,0.961
test1379017.run0083.c104.50.25.log,c104.50.25,937.8577,0.0,1.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,4.0,937.8577,1886.476,0.5029,3.42,1270.0,1.0,1140.0,0.0,57.0,1.0,0.9620000000000001
test1379017.run0084.c104.75.10.log,c104.75.10,489.6643,0.0,1.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,7.0,489.6643,1e+30,inf,3.83,1290.0,1.0,1140.0,0.0,96.2,1.0,0.9740000000000001
test1379017.run0085.c104.75.15.log,c104.75.15,634.9951,0.0,1.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,3.0,634.9951,1e+30,inf,3.75,1290.0,1.0,1140.0,0.0,96.2,1.0,0.9740000000000001
test1379017.run0086.c104.75.20.log,c104.75.20,791.5786,0.0,1.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,2.0,791.5786,2566.67,0.6916,9.07,1290.0,1.0,1140.0,0.0,96.2,1.0,0.9740000000000001
test1379017.run0087.c104.75.25.log,c104.75.25,958.7051,0.0,1.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,5.0,958.7051,1e+30,inf,6.73,1290.0,1.0,1140.0,0.0,96.2,1.0,0.9740000000000001
test1379017.run0088.c105.100.10.log,c105.100.10,819.0075,0.0,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,3.0,819.0075,1e+30,inf,3.49,1.0,1.0,1.0,0.0,127.0,20.0,0.909
test1379017.run0089.c105.100.15.log,c105.100.15,931.6965,0.0,1.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,6.0,931.6965,1e+30,inf,1.88,269.0,1.0,720.0,0.0,102.0,0.0325,0.848
test1379017.run0090.c105.100.20.log,c105.100.20,1073.143,0.0,1.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,4.0,1073.143,1e+30,inf,2.54,334.0,1.0,202.0,0.0,94.3,1.0,0.9620000000000001
test1379017.run0091.c105.100.25.log,c105.100.25,1227.86,0.0,1.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,4.0,1227.86,3235.549,0.6204999999999999,3.91,267.0,1.0,720.0,0.0,127.0,0.24,0.804
test1379017.run0092.c105.25.3.log,c105.25.3,191.6809,0.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,6.0,191.6809,1e+30,inf,0.11,287.0,1.0,919.0,0.0,51.0,1.0,0.92
test1379017.run0093.c105.25.5.log,c105.25.5,232.0444,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,232.0444,1e+30,inf,0.16,269.0,1.0,720.0,0.0,103.0,1.0,0.8959999999999999
test1379017.run0094.c105.30.10.log,c105.30.10,382.8498,0.0,1.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,4.0,382.8498,682.3331,0.4389,0.36,294.0,1.0,919.0,0.0,51.0,1.0,0.9229999999999999
test1379017.run0095.c105.30.15.log,c105.30.15,539.6898,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,539.6898,823.6382,0.3447,0.98,294.0,1.0,919.0,0.0,51.0,1.0,0.9209999999999999
test1379017.run0096.c105.30.20.log,c105.30.20,715.2317,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,715.2317,961.8924,0.2564,1.26,294.0,1.0,919.0,0.0,51.0,1.0,0.92
test1379017.run0097.c105.30.25.log,c105.30.25,951.7413,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,951.7413,1e+30,inf,2.0,294.0,1.0,919.0,0.0,51.0,1.0,0.9209999999999999
test1379017.run0098.c105.30.3.log,c105.30.3,206.0438,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,11.0,206.0438,1e+30,inf,0.15,294.0,1.0,919.0,0.0,51.0,1.0,0.9229999999999999
test1379017.run0099.c105.30.5.log,c105.30.5,246.4073,0.0,1.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,6.0,246.4073,1e+30,inf,0.18,294.0,1.0,919.0,0.0,51.0,1.0,0.9229999999999999
test1379017.run0100.c105.40.3.log,c105.40.3,1e+30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1e+30,1e+30,0.0,0.21,300.0,1.0,919.0,0.0,71.7,1.0,0.9359999999999999
test1379017.run0101.c105.40.5.log,c105.40.5,341.8364,0.0,1.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,6.0,341.8364,1e+30,inf,0.47,300.0,1.0,919.0,0.0,71.7,1.0,0.9359999999999999
test1379017.run0102.c105.50.10.log,c105.50.10,478.1204,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,6.0,478.1204,615.7859,0.2236,1.92,300.0,1.0,200.0,0.0,57.0,1.0,0.941
test1379017.run0103.c105.50.15.log,c105.50.15,630.25,0.0,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,5.0,630.25,1529.946,0.5881000000000001,3.51,300.0,1.0,200.0,0.0,57.0,1.0,0.94
test1379017.run0104.c105.50.20.log,c105.50.20,797.6294,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,3.0,797.6294,1e+30,inf,2.39,300.0,1.0,200.0,0.0,57.0,1.0,0.94
test1379017.run0105.c105.50.25.log,c105.50.25,974.9331,0.0,1.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,2.0,974.9331,1803.604,0.4595,1.23,300.0,1.0,200.0,0.0,57.0,1.0,0.941
test1379017.run0106.c105.75.10.log,c105.75.10,685.6769,0.0,1.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,5.0,685.6769,1e+30,inf,1.34,334.0,1.0,202.0,0.0,96.2,1.0,0.956
test1379017.run0107.c105.75.15.log,c105.75.15,810.9836,0.0,1.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,5.0,810.9836,1e+30,inf,2.9,334.0,1.0,202.0,0.0,96.2,1.0,0.956
test1379017.run0108.c105.75.20.log,c105.75.20,959.9636,0.0,1.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,3.0,959.9636,1e+30,inf,1.51,334.0,1.0,202.0,0.0,96.2,1.0,0.956
test1379017.run0109.c105.75.25.log,c105.75.25,1118.563,0.0,1.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,4.0,1118.563,2620.255,0.5731,5.77,334.0,1.0,202.0,0.0,96.2,1.0,0.956
test1379017.run0110.c106.100.10.log,c106.100.10,697.2234,0.0,1.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,4.0,697.2234,1e+30,inf,1.72,691.0,1.0,557.0,0.0,96.2,1.0,0.9670000000000001
test1379017.run0111.c106.100.15.log,c106.100.15,827.2986,0.0,1.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,5.0,827.2986,1e+30,inf,2.27,691.0,1.0,557.0,0.0,96.2,1.0,0.9670000000000001
test1379017.run0112.c106.100.20.log,c106.100.20,978.9601,0.0,1.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,3.0,978.9601,2940.13,0.667,9.06,691.0,1.0,557.0,0.0,96.2,1.0,0.9670000000000001
test1379017.run0113.c106.100.25.log,c106.100.25,1136.281,0.0,1.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,6.0,1136.281,4050.781,0.7195,7.94,691.0,1.0,557.0,0.0,96.2,1.0,0.9670000000000001
test1379017.run0114.c106.25.3.log,c106.25.3,191.8136,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,4.0,191.8136,298.4884,0.3574,0.2,278.0,1.0,837.0,0.0,51.0,2.0,0.9079999999999999
