Log Name,File Name,feat_Nodes,feat_Active,feat_LPit/n,feat_IntInf,feat_GlbFix,feat_GlbRed,feat_#Cuts,feat_#MCP,feat_#Sepa,feat_#Conf,feat_Gap,feat_Time,feat_obj_density,feat_pre_row,feat_pre_columns,feat_preinteger,feat_obj_dynamic,feat_RHS_dynamic,feat_Coe_dynamic,feat_DualInitialGap,feat_PrimalDualGap,feat_PrimalInitialGap,feat_GapClosed,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON,feat_Symmetries
test1387800.run0013.load_balancing_1011.log,load_balancing_1011,1.0,2.0,315.6,69.0,0.0,0.0,886.0,2565.0,2757.0,97.0,0.0039,228.0,0.2269999999999999,8.858226439365012,8.288031567776464,0.22660965794768612,0.0,0.0,2.3025850929940455,0.4526566229748469,0.003859565217391284,0.4547691304347826,0.991473525357861,11.070474744010092,11.018629143155447,9.060766939371871e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155651713725368,0.9844348286274632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339102823522089,0.0,0.0660897176477913,0
test1387800.run0014.load_balancing_1012.log,load_balancing_1012,1.0,2.0,448.1,90.0,0.0,0.0,823.0,2952.0,2901.0,0.0,0.009,276.0,0.213,8.866017398810255,8.29853954537488,0.21304131408661026,0.0,0.0,3.391247050808987,0.4261662836777172,0.009035434173669393,0.43135112044817925,0.9787983364247034,11.072107752919068,11.018629143155447,9.339557055299432e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155397740516852,0.9844602259483148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323864431011172,0.0,0.0676135568988827,1
test1387800.run0015.load_balancing_1013.log,load_balancing_1013,1.0,2.0,445.3,96.0,0.0,0.0,876.0,3333.0,2757.0,182.0,0.0032,221.0,0.223,8.867990898182093,8.2960476427647,0.22255489021956087,0.0,0.0,2.3025850929940455,0.40403757386404543,0.0032002836879433125,0.40594482269503546,0.9920792423899165,11.070894915352808,11.018629143155447,9.1276121605253e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155586327073576,0.9844413672926424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335179624414608,0.0,0.0664820375585393,0
test1387800.run0016.load_balancing_1014.log,load_balancing_1014,1.0,2.0,514.9,83.0,0.0,0.0,897.0,2735.0,2876.0,0.0,0.0111,268.0,0.218,8.888618807300878,8.314587291319576,0.21797697771246632,0.0,0.0,2.2926347621408776,0.4575358615390957,0.011074612129760226,0.4635434414668548,0.9757950948533158,11.071967885171563,11.018629143155447,9.299282369673124e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155419477168878,0.984458052283112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325168630132727,0.0,0.0674831369867271,0
test1387800.run0017.load_balancing_1015.log,load_balancing_1015,1.0,2.0,545.7,62.0,0.0,0.0,792.0,2416.0,2778.0,120.0,0.0034999999999999,282.0,0.21,8.878497403738631,8.31139827843664,0.21007371007371006,0.0,0.0,2.995732273553991,0.43296643445026955,0.0035078082191780783,0.43495547945205476,0.9918981982433999,11.072589369918582,11.018629143155447,9.40330028095624e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155322916343077,0.9844677083656924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319374980584636,0.0,0.0680625019415364,1
test1387800.run0018.load_balancing_1016.log,load_balancing_1016,1.0,2.0,597.1,79.0,0.0,0.0,1026.0,2920.0,2610.0,205.0,0.0034999999999999,280.0,0.214,8.912877287669296,8.336150816120663,0.21404602109300097,0.0,0.0,2.3025850929940455,0.5133861090748453,0.003537480063795791,0.5151074960127592,0.9931095134806617,11.072977601837676,11.018629143155447,9.494436889178371e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155262626733119,0.984473737326688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315757603987144,0.0,0.0684242396012855,0
test1387800.run0019.load_balancing_1017.log,load_balancing_1017,1.0,2.0,859.8,78.0,0.0,0.0,867.0,2681.0,382.0,15.0,0.0087,105.0,0.2189999999999999,8.887790764195326,8.314587291319576,0.21920156747489591,0.0,0.0,2.2926347621408776,0.47236111685055854,0.008675448275862122,0.4769386206896552,0.9816338645024273,11.072076672887986,11.018629143155447,9.337962122024646e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155402570358513,0.9844597429641486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324154221510824,0.0,0.0675845778489176,0
test1387800.run0020.load_balancing_1018.log,load_balancing_1018,1.0,2.0,1136.0,59.0,0.0,0.0,937.0,3198.0,420.0,19.0,0.0063,110.0,0.217,8.830250570199246,8.265650165580329,0.21656378600823045,0.0,0.0,2.985781942700823,0.43246804880076156,0.0063174025974026575,0.4360533766233766,0.985392209632779,11.07003882421243,11.018629143155447,9.00074490120486e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155719580180011,0.9844280419819988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934317481080071,0.0,0.0656825189199289,1
test1387800.run0021.load_balancing_1019.log,load_balancing_1019,1.0,2.0,774.3,81.0,0.0,0.0,947.0,2694.0,2550.0,175.0,0.0043,338.0,0.218,8.889170455363413,8.315077007294104,0.2178702570379437,0.0,0.0,2.2926347621408776,0.46044585481257755,0.004309869375907168,0.4627712626995646,0.9906397911266647,11.072076672887986,11.018629143155447,9.330319372662752e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155402570358513,0.9844597429641486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324154221510824,0.0,0.0675845778489176,0
test1387800.run0033.load_balancing_102.log,load_balancing_102,1.0,2.0,516.4,76.0,0.0,0.0,923.0,3347.0,2306.0,273.0,0.0026,247.0,0.225,8.877660933593665,8.307212626628308,0.22501850481125094,0.0,0.0,2.2926347621408776,0.43838773204513615,0.0025507913669064186,0.43982028776978416,0.9941814262114347,11.0716725445562,11.018629143155447,9.285004497027426e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155465385631889,0.9844534614368112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327923137913344,0.0,0.0672076862086656,0
test1387800.run0023.load_balancing_1020.log,load_balancing_1020,1.0,2.0,580.4,69.0,0.0,0.0,931.0,2572.0,2533.0,154.0,0.0037,381.0,0.209,8.925188429378027,8.346404870435956,0.20948991696322658,0.0,0.0,2.3025850929940455,0.44167086693032165,0.003679863945578235,0.4437254421768707,0.9916683118106615,11.073908743950671,11.018629143155447,9.66131610861015e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155118122450245,0.9844881877549754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307087347014752,0.0,0.0692912652985248,0
test1387800.run0024.load_balancing_1021.log,load_balancing_1021,1.0,2.0,1071.0,69.0,0.0,0.0,1083.0,2724.0,2923.0,0.0,0.0084,400.0,0.228,8.84779106484485,8.278428259199071,0.22803453529710513,0.0,0.0,2.282782465697866,0.5296128552632102,0.008397268588770929,0.5335628224582701,0.9841445151768501,11.070178962014833,11.018629143155447,8.996420738226889e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.015569775950924,0.984430224049076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934186557055444,0.0,0.065813442944556,1
test1387800.run0025.load_balancing_1022.log,load_balancing_1022,1.0,2.0,625.1,93.0,0.0,0.0,940.0,2823.0,2846.0,28.0,0.0069999999999999,342.0,0.222,8.880029117468442,8.308938252595778,0.22241379310344828,0.0,0.0,2.3025850929940455,0.4947733191116155,0.007015091463414635,0.49831753048780486,0.985821605182732,11.071548164512816,11.018629143155447,9.255317386378264e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155484723625903,0.9844515276374096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329083417554224,0.0,0.0670916582445774,0
test1387800.run0026.load_balancing_1023.log,load_balancing_1023,1.0,2.0,1058.0,72.0,0.0,0.0,891.0,3082.0,2948.0,32.0,0.0052,472.0,0.223,8.867709208039386,8.2960476427647,0.22330339321357284,0.0,0.0,2.3025850929940455,0.4404661980980425,0.005162299465240646,0.44335467914438503,0.9882799191231206,11.070785998992683,11.018629143155447,9.13625898098732e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155603273892882,0.9844396726107116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336196433572962,0.0,0.0663803566427037,0
test1387800.run0027.load_balancing_1024.log,load_balancing_1024,1.0,2.0,910.6,72.0,0.0,0.0,996.0,2597.0,2281.0,183.0,0.0028,368.0,0.218,8.887790764195326,8.3133619511344,0.21775380088278568,0.0,0.0,2.2926347621408776,0.45592713304120597,0.002847441217150822,0.45747634854771785,0.9937546133783324,11.071936800793017,11.018629143155447,9.316387837156091e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155424308361827,0.9844575691638172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325458501709668,0.0,0.0674541498290332,0
test1387800.run0028.load_balancing_1025.log,load_balancing_1025,1.0,2.0,425.7,84.0,0.0,0.0,951.0,2696.0,2232.0,139.0,0.004,205.0,0.226,8.858510813033927,8.289037098278483,0.22638190954773868,0.0,0.0,2.2926347621408776,0.44732014406870857,0.003968263473053898,0.4495133233532934,0.9911288066820341,11.070630383611348,11.018629143155447,9.088849519952977e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.015562749003984,0.984437250996016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337649402390438,0.0,0.0662350597609561,0
test1387800.run0029.load_balancing_1026.log,load_balancing_1026,1.0,2.0,443.7,83.0,0.0,0.0,853.0,2968.0,2772.0,130.0,0.0034999999999999,264.0,0.211,8.883640232503673,8.31164394850298,0.2112503070498649,0.0,0.0,2.2926347621408776,0.4419699870443473,0.0034705006765900085,0.4439066305818674,0.9921476553197677,11.072169910083478,11.018629143155447,9.354413467306728e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155388081734131,0.9844611918265868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932328490404786,0.0,0.067671509595214,0
test1387800.run0030.load_balancing_1027.log,load_balancing_1027,1.0,2.0,551.1,90.0,0.0,0.0,965.0,3007.0,2873.0,0.0,0.0070999999999999,218.0,0.221,8.884333185202733,8.311889558230359,0.22077603143418467,0.0,0.0,2.3025850929940455,0.46470634535413036,0.007147612156295173,0.4685324167872648,0.9846190777729787,11.071625903852848,11.018629143155447,9.264588940543186e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.015547263681592,0.984452736318408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328358208955224,0.0,0.0671641791044776,0
test1387800.run0031.load_balancing_1028.log,load_balancing_1028,1.0,2.0,1343.0,62.0,0.0,0.0,944.0,2541.0,3016.0,90.0,0.0039,555.0,0.218,8.898092345579151,8.323851131338817,0.21766561514195584,0.0,0.0,2.282782465697866,0.4805330995969418,0.0039008032128514222,0.482559437751004,0.9918823423066521,11.0724651038648,11.018629143155447,9.413432874589936e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155342218908254,0.9844657781091743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9320533134495294,0.0,0.0679466865504706,0
test1387800.run0032.load_balancing_1029.log,load_balancing_1029,1.0,2.0,855.4,63.0,0.0,0.0,943.0,2718.0,2757.0,21.0,0.0040999999999999,393.0,0.217,8.891374009484634,8.316300249036846,0.21711491442542788,0.0,0.0,2.3025850929940455,0.48698678503691245,0.004114265536723215,0.48909745762711865,0.991551586894886,11.071874629137056,11.018629143155447,9.312380494208684e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155433971648843,0.9844566028351156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326038298930616,0.0,0.0673961701069385,0
test1387800.run0044.load_balancing_103.log,load_balancing_103,1.0,2.0,1792.0,62.0,0.0,0.0,991.0,3179.0,370.0,26.0,0.004,150.0,0.212,8.88280805492444,8.305236829492591,0.21236093943139678,0.0,0.0,2.3025850929940455,0.48403111899625023,0.003958741258741299,0.48607370629370633,0.991821308375894,11.071781364405046,11.018629143155447,9.295920369610588e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155448468832582,0.9844551531167418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932690812995492,0.0,0.067309187004508,0
test1387800.run0034.load_balancing_1030.log,load_balancing_1030,1.0,2.0,426.3,81.0,0.0,0.0,1061.0,3116.0,2505.0,188.0,0.0042,211.0,0.223,8.868554040531201,8.297294370266917,0.22327435833540993,0.0,0.0,2.3025850929940455,0.4817216888697248,0.0042378670788253275,0.48391808346213294,0.9912026649894699,11.071003819851448,11.018629143155447,9.173646036296124e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155569383945239,0.984443061605476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334163036714376,0.0,0.0665836963285625,0
test1387800.run0035.load_balancing_1031.log,load_balancing_1031,1.0,2.0,632.9,68.0,0.0,0.0,861.0,2508.0,2404.0,143.0,0.0034999999999999,320.0,0.211,8.885025658050846,8.305731144875866,0.2112676056338028,0.0,0.0,2.3025850929940455,0.48501949211120965,0.003538919667590081,0.4868419667590028,0.9927035516610152,11.072123292572378,11.018629143155447,9.34201033659137e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155395325708602,0.9844604674291396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932371954251616,0.0,0.0676280457483839,0
test1387800.run0036.load_balancing_1032.log,load_balancing_1032,1.0,2.0,842.2,70.0,0.0,0.0,1085.0,2697.0,2449.0,157.0,0.0029,323.0,0.214,8.870943863837724,8.293299358711323,0.2136602451838879,0.0,0.0,2.3025850929940455,0.45583258358913037,0.0029410738255033634,0.4574330201342282,0.9935479078692753,11.071221593274618,11.018629143155447,9.187558995128425e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155535508756649,0.9844464491243352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332130525398948,0.0,0.0667869474601051,0
test1387800.run0037.load_balancing_1033.log,load_balancing_1033,1.0,2.0,421.0,74.0,0.0,0.0,1091.0,2561.0,2569.0,158.0,0.0034999999999999,201.0,0.223,8.878358040627822,8.307459327011944,0.2227429699062654,0.0,0.0,2.3025850929940455,0.46140489021159276,0.003491240875912337,0.46328525547445254,0.9924334549763629,11.071656997896786,11.018629143155447,9.261140542383837e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155467802618077,0.9844532197381922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328068157084668,0.0,0.0671931842915332,1
test1387800.run0038.load_balancing_1034.log,load_balancing_1034,1.0,2.0,582.0,76.0,0.0,4.0,879.0,2703.0,2526.0,182.0,0.0032,277.0,0.222,8.883501584323207,8.311889558230359,0.2224950884086444,0.0,0.0,2.2926347621408776,0.42694561471404713,0.0032397557666214317,0.428802170963365,0.9924117834802184,11.071688090973916,11.018629143155447,9.280578546518088e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.015546296872085,0.9844537031279148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932777812325104,0.0,0.0672221876748958,0
test1387800.run0039.load_balancing_1035.log,load_balancing_1035,1.0,2.0,634.3,78.0,0.0,0.0,904.0,2774.0,2982.0,23.0,0.0056999999999999,414.0,0.222,8.88834286910928,8.316055720364641,0.2215700660308144,0.0,0.0,2.3025850929940455,0.4679188959189166,0.005682147838214845,0.4709422594142259,0.9878565540144387,11.072092213024272,11.018629143155447,9.329664870648477e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155400155400155,0.9844599844599844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324009324009324,0.0,0.0675990675990676,0
test1387800.run0040.load_balancing_1036.log,load_balancing_1036,1.0,2.0,763.2,79.0,0.0,0.0,900.0,2984.0,2792.0,95.0,0.0055,325.0,0.221,8.859931469616097,8.289539484624141,0.22099447513812154,0.0,0.0,2.3025850929940455,0.4377312247325355,0.005456840620592459,0.4407994358251058,0.9875338099905331,11.070785998992683,11.018629143155447,9.120749671064884e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155603273892882,0.9844396726107116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336196433572962,0.0,0.0663803566427037,0
test1387800.run0041.load_balancing_1037.log,load_balancing_1037,1.0,2.0,811.9,75.0,0.0,0.0,881.0,2607.0,3046.0,25.0,0.0066,316.0,0.2239999999999999,8.875426919818963,8.304494897963567,0.22365165759524988,0.0,0.0,2.3025850929940455,0.42969892017819544,0.006641097724230305,0.4334863453815261,0.9845447651544569,11.07123714670454,11.018629143155447,9.199195817434748e-05,0.0,0.0163934426229508,1.0,1.0,0.0,0.0155533089664826,0.9844466910335172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331985379889572,0.0,0.0668014620110428,0
