Log Name,File Name,c_i,Nodes,Active,LPit/n,IntInf,GlbFix,GlbRed,#Cuts,#MCP,#Sepa,#Conf,BestBound,BestSolution,Gap,Time,pres_max_A,pres_min_A,pres_max_rhs,pres_min_rhs,pres_max_obj,pres_min_obj,obj_density
test1542192.run0011.test_1395.proto.log,test_1395.proto,8.556575,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,8.556575,-12.1725,1.703,0.65,18.0,7.04e-09,18.0,0.0,1.0,1.0,0.00065
test1542192.run0012.test_140.proto.log,test_140.proto,3.358805,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.358805,1e+30,inf,0.81,321.0,7.04e-09,56.9,0.0,1.0,1.0,0.000733
test1542192.run0013.test_1447.proto.log,test_1447.proto,6.983002,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,6.983002,-18.82143,1.371,0.56,52.0,5.28e-09,49.0,0.0,1.0,1.0,0.000713
test1542192.run0014.test_1640.proto.log,test_1640.proto,0.7103098,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7103098,1e+30,inf,0.67,802.0,7.04e-09,68.1,0.0,1.0,1.0,0.0006460000000000001
test1542192.run0015.test_1666.proto.log,test_1666.proto,2.549228,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.549228,1e+30,inf,0.54,1280.0,7.04e-09,28.8,0.0,1.0,1.0,0.0007430000000000001
test1542192.run0016.test_1730.proto.log,test_1730.proto,2.295744,0.0,1.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,5.0,2.295744,1e+30,inf,0.96,2510.0,7.04e-09,9.27,0.0,1.0,1.0,0.000638
test1542192.run0017.test_1731.proto.log,test_1731.proto,7.871044,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,7.871044,1e+30,inf,0.86,55.0,7.04e-09,55.0,0.0,1.0,1.0,0.000541
test1542192.run0018.test_1811.proto.log,test_1811.proto,1.329258,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.329258,1e+30,inf,0.71,1130.0,7.04e-09,10.9,0.0,1.0,1.0,0.000639
test1542192.run0019.test_1815.proto.log,test_1815.proto,6.81987,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.81987,1e+30,inf,0.73,105.0,7.04e-09,56.4,0.0,1.0,1.0,0.000669
test1542192.run0020.test_1822.proto.log,test_1822.proto,22.36114,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,22.36114,1e+30,inf,0.73,306.0,7.04e-09,44.2,0.0,1.0,1.0,0.000661
test1542192.run0021.test_1936.proto.log,test_1936.proto,-13.02349,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,-13.02349,1e+30,inf,0.63,1130.0,7.04e-09,9.31,0.0,1.0,1.0,0.000625
test1542192.run0022.test_1947.proto.log,test_1947.proto,-3.005071,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,-3.005071,-17.32723,0.8270000000000001,0.7,55.7,7.04e-09,28.9,0.0,1.0,1.0,0.0006219999999999999
test1542192.run0023.test_1971.proto.log,test_1971.proto,-11.98422,0.0,1.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,-11.98422,-15.79178,0.24100000000000002,0.52,2.25,7.04e-09,2.13,0.0,0.836,2.39e-10,0.418
test1542192.run0024.test_1973.proto.log,test_1973.proto,-6.488304,0.0,1.0,0.0,108.0,1.0,3.0,0.0,0.0,0.0,1.0,-6.488304,-7.832744,0.172,0.53,23.1,7.04e-09,23.1,0.0,1.0,1.0,0.000577
test1542192.run0025.test_2085.proto.log,test_2085.proto,-24.50197,0.0,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,3.0,-24.50197,1e+30,inf,0.59,13.4,7.04e-09,13.4,0.0,1.0,1.0,0.00122
test1542192.run0026.test_2116.proto.log,test_2116.proto,4.329939,0.0,1.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,2.0,4.329939,-5.460854,1.7930000000000001,0.66,23.0,7.04e-09,14.7,0.0,1.0,1.0,0.000679
test1542192.run0027.test_2117.proto.log,test_2117.proto,11.20498,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,11.20498,1e+30,inf,0.81,979.0,7.04e-09,85.0,0.0,1.0,1.0,0.000672
test1542192.run0028.test_2118.proto.log,test_2118.proto,59.95609,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,59.95609,1e+30,inf,0.78,140.0,7.04e-09,140.0,0.0,1.0,1.0,0.000552
test1542192.run0029.test_2134.proto.log,test_2134.proto,-15.51774,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,-15.51774,-37.22643,0.583,0.77,24800.0,7.04e-09,114.0,0.0,1.0,1.0,0.0008640000000000001
test1542192.run0030.test_2247.proto.log,test_2247.proto,-9.856089,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.856089,1e+30,inf,0.73,3530.0,7.04e-09,40.4,0.0,1.0,1.0,0.000575
test1542192.run0031.test_2264.proto.log,test_2264.proto,1.896447,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.896447,1e+30,inf,0.75,71.0,7.04e-09,71.0,0.0,1.0,1.0,0.000717
test1542192.run0032.test_2279.proto.log,test_2279.proto,2.103446,0.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,3.0,2.103446,1e+30,inf,0.78,34.9,7.04e-09,24.7,0.0,1.0,1.0,0.00058
test1542192.run0034.test_232.proto.log,test_232.proto,10.55084,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,10.55084,1e+30,inf,0.53,2.56,7.04e-09,2.45,0.0,1.0,1.0,0.0007679999999999999
test1542192.run0033.test_2329.proto.log,test_2329.proto,16.90805,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.90805,1e+30,inf,0.62,333.0,7.04e-09,99.6,0.0,1.0,1.0,0.0006219999999999999
test1542192.run0036.test_233.proto.log,test_233.proto,2.120128,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,2.120128,-20.67548,1.103,0.65,924.0,7.04e-09,26.6,0.0,1.0,1.0,0.0006619999999999999
test1542192.run0035.test_2339.proto.log,test_2339.proto,3.319982,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,3.319982,-12.44122,1.2670000000000001,1.02,2910.0,7.04e-09,104.0,0.0,1.0,1.0,0.000723
test1542192.run0037.test_2369.proto.log,test_2369.proto,16.65921,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,16.65921,1e+30,inf,0.81,825.0,7.04e-09,92.8,0.0,1.0,1.0,0.0006180000000000001
test1542192.run0038.test_2380.proto.log,test_2380.proto,1.271002,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.271002,1e+30,inf,0.72,1620.0,7.04e-09,6.0,0.0,1.0,1.0,0.00067
test1542192.run0039.test_2384.proto.log,test_2384.proto,-10.42331,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,3.0,-10.42331,1e+30,inf,0.64,10.9,7.04e-09,10.9,0.0,1.08,1.56e-07,0.275
test1542192.run0040.test_2489.proto.log,test_2489.proto,1.583696,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.583696,1e+30,inf,0.6,133.0,7.04e-09,58.7,0.0,1.0,1.0,0.000586
test1542192.run0041.test_2589.proto.log,test_2589.proto,13.95454,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,13.95454,-6.2866,1.4509999999999998,0.71,802.0,7.04e-09,36.1,0.0,1.0,1.0,0.000585
test1542192.run0042.test_2622.proto.log,test_2622.proto,-13.50913,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,-13.50913,-19.94738,0.32299999999999995,0.79,27.5,7.04e-09,27.5,0.0,1.0,1.0,0.000781
test1542192.run0043.test_2686.proto.log,test_2686.proto,16.64262,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,16.64262,1e+30,inf,0.75,76.9,7.04e-09,76.9,0.0,1.0,1.0,0.000577
test1542192.run0044.test_2741.proto.log,test_2741.proto,-12.0245,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-12.0245,1e+30,inf,0.55,46.3,7.04e-09,42.7,0.0,1.0,1.0,0.000628
test1542192.run0045.test_2766.proto.log,test_2766.proto,7.17626,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,7.17626,1e+30,inf,1.64,321.0,7.04e-09,54.7,0.0,1.0,1.0,0.000668
test1542192.run0046.test_2780.proto.log,test_2780.proto,-2.69372,0.0,1.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,4.0,-2.69372,1e+30,inf,0.56,1130.0,7.04e-09,45.9,0.0,1.0,1.0,0.000563
test1542192.run0047.test_2843.proto.log,test_2843.proto,-8.417032,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.417032,1e+30,inf,0.47,9.97,7.04e-09,8.48,0.0,1.0,1.0,0.000731
test1542192.run0048.test_2894.proto.log,test_2894.proto,-4.040393,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.040393,1e+30,inf,0.71,27.4,7.04e-09,27.4,0.0,1.0,1.0,0.000598
test1542192.run0049.test_2897.proto.log,test_2897.proto,2.286859,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.286859,-28.75644,1.08,0.54,59.7,7.04e-09,59.7,0.0,1.0,1.0,0.000724
test1542192.run0050.test_2930.proto.log,test_2930.proto,17.61398,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,17.61398,1e+30,inf,0.72,80.8,7.04e-09,61.2,0.0,1.0,1.0,0.000789
test1542192.run0051.test_2995.proto.log,test_2995.proto,21.23836,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,21.23836,1e+30,inf,0.57,289.0,7.04e-09,57.3,0.0,1.0,1.0,0.000746
test1542192.run0052.test_3094.proto.log,test_3094.proto,4.087707,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,3.0,4.087707,1e+30,inf,0.68,12.3,5.28e-09,11.6,0.0,1.0,1.0,0.000691
test1542192.run0053.test_3239.proto.log,test_3239.proto,-6.970408,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,-6.970408,-15.84355,0.56,0.77,631.0,7.04e-09,39.3,0.0,1.0,1.0,0.000612
test1542192.run0054.test_3260.proto.log,test_3260.proto,10.55883,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,10.55883,1e+30,inf,0.7,89.5,7.04e-09,87.6,0.0,1.0,1.0,0.000543
test1542192.run0055.test_3367.proto.log,test_3367.proto,16.28774,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.28774,1e+30,inf,0.73,997.0,7.04e-09,4.06,0.0,1.0,1.0,0.000629
test1542192.run0056.test_3392.proto.log,test_3392.proto,-6.043144,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.043144,1e+30,inf,0.59,15.0,7.04e-09,15.0,0.0,1.0,1.0,0.0007040000000000001
test1542192.run0057.test_3415.proto.log,test_3415.proto,-7.582073,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,-7.582073,1e+30,inf,0.66,1130.0,7.04e-09,22.1,0.0,1.0,1.0,0.000667
test1542192.run0058.test_3468.proto.log,test_3468.proto,14.57561,0.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,3.0,14.57561,1e+30,inf,0.73,706.0,7.04e-09,42.3,0.0,1.0,1.0,0.0006
test1542192.run0059.test_3474.proto.log,test_3474.proto,7.960526,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,7.960526,1e+30,inf,1.83,94.1,7.04e-09,87.9,0.0,1.0,1.0,0.000608
test1542192.run0060.test_3484.proto.log,test_3484.proto,-17.71124,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,-17.71124,1e+30,inf,0.79,751.0,9.11e-10,63.6,0.0,1.0,1.0,0.000549
test1542192.run0061.test_3488.proto.log,test_3488.proto,3.967903,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.967903,1e+30,inf,0.65,81.2,7.04e-09,64.4,0.0,1.0,1.0,0.000572
test1542192.run0062.test_3532.proto.log,test_3532.proto,-19.29271,0.0,1.0,0.0,67.0,0.0,1.0,0.0,0.0,0.0,1.0,-19.29271,-24.7814,0.221,0.52,11.7,7.04e-09,11.1,0.0,1.0,1.0,0.002
test1542192.run0063.test_3534.proto.log,test_3534.proto,6.622189,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,6.622189,-0.9531366,1.1440000000000001,0.82,169.0,7.04e-09,59.9,0.0,1.0,1.0,0.0006
test1542192.run0064.test_3552.proto.log,test_3552.proto,19.99974,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,19.99974,1e+30,inf,0.79,1040.0,5.28e-09,65.4,0.0,1.0,1.0,0.0008179999999999999
test1542192.run0065.test_3706.proto.log,test_3706.proto,-16.27941,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,-16.27941,1e+30,inf,0.64,3970.0,7.04e-09,2.93,0.0,1.0,1.0,0.00134
test1542192.run0066.test_3746.proto.log,test_3746.proto,-14.87523,0.0,1.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,-14.87523,-24.6722,0.397,0.69,14.1,7.04e-09,14.1,0.0,1.0,1.0,0.00136
test1542192.run0067.test_3771.proto.log,test_3771.proto,-5.609896,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.609896,1e+30,inf,0.57,821.0,2.53e-10,39.9,0.0,1.0,1.0,0.000732
test1542192.run0068.test_3782.proto.log,test_3782.proto,4.884198,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.884198,1e+30,inf,0.62,790.0,7.04e-09,34.5,0.0,1.0,1.0,0.000623
test1542192.run0069.test_3820.proto.log,test_3820.proto,-9.377833,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,-9.377833,1e+30,inf,0.75,802.0,7.04e-09,58.1,0.0,1.0,1.0,0.000582
test1542192.run0070.test_3879.proto.log,test_3879.proto,9.709195,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,9.709195,1e+30,inf,0.65,721.0,7.04e-09,50.9,0.0,1.0,1.0,0.000675
test1542192.run0071.test_3921.proto.log,test_3921.proto,-10.12602,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.12602,1e+30,inf,0.67,1130.0,7.04e-09,46.9,0.0,1.0,1.0,0.0006479999999999999
test1542192.run0072.test_3971.proto.log,test_3971.proto,-4.79421,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.79421,1e+30,inf,0.77,1810.0,7.04e-09,38.0,0.0,1.0,1.0,0.0006270000000000001
test1542192.run0073.test_3975.proto.log,test_3975.proto,-10.7367,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,-10.7367,-20.35237,0.47200000000000003,0.78,18.7,7.04e-09,18.7,0.0,1.0,1.0,0.0005600000000000001
test1542192.run0074.test_4043.proto.log,test_4043.proto,5.306929,0.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,4.0,5.306929,1e+30,inf,0.59,33.0,7.04e-09,18.0,0.0,1.0,1.0,0.000569
test1542192.run0075.test_4144.proto.log,test_4144.proto,-9.174314,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.174314,1e+30,inf,0.53,28.6,7.04e-09,28.6,0.0,1.0,1.0,0.0011899999999999999
test1542192.run0076.test_4153.proto.log,test_4153.proto,-9.808285,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,-9.808285,1e+30,inf,0.41,1380.0,7.04e-09,10.6,0.0,1.0,1.0,0.00105
test1542192.run0077.test_4164.proto.log,test_4164.proto,6.561263,0.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,6.561263,1e+30,inf,0.66,71.7,9.11e-10,63.7,0.0,1.0,1.0,0.000545
test1542192.run0078.test_4230.proto.log,test_4230.proto,10.74754,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.74754,1e+30,inf,0.67,1060.0,7.04e-09,99.7,0.0,1.0,1.0,0.000589
test1542192.run0079.test_4232.proto.log,test_4232.proto,-19.22948,0.0,1.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,5.0,-19.22948,-24.13274,0.203,0.47,11.7,1.02e-08,10.3,0.0,1.0,1.0,0.00207
test1542192.run0080.test_4250.proto.log,test_4250.proto,-9.293412,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,-9.293412,1e+30,inf,0.69,54.8,7.04e-09,54.8,0.0,1.0,1.0,0.000628
test1542192.run0081.test_4270.proto.log,test_4270.proto,3.788723,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.788723,-27.70034,1.137,0.71,113.0,7.04e-09,113.0,0.0,1.0,1.0,0.0006510000000000001
test1542192.run0082.test_428.proto.log,test_428.proto,-15.20961,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,-15.20961,1e+30,inf,0.81,665.0,7.04e-09,47.6,0.0,1.0,1.0,0.000619
test1542192.run0084.test_438.proto.log,test_438.proto,0.3162855,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3162855,1e+30,inf,0.67,40.2,7.04e-09,40.2,0.0,1.0,1.0,0.000749
test1542192.run0083.test_4387.proto.log,test_4387.proto,-4.164584,0.0,1.0,0.0,53.0,2.0,4.0,0.0,0.0,0.0,0.0,-4.164584,-9.748503,0.573,0.72,631.0,7.04e-09,63.4,0.0,1.0,1.0,0.000723
test1542192.run0085.test_4400.proto.log,test_4400.proto,31.90233,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,31.90233,1e+30,inf,0.64,290.0,7.04e-09,89.2,0.0,1.0,1.0,0.000716
test1542192.run0086.test_4406.proto.log,test_4406.proto,0.6859856,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6859856,1e+30,inf,0.55,61.1,7.04e-09,61.1,0.0,1.0,1.0,0.000596
test1542192.run0087.test_4410.proto.log,test_4410.proto,-10.32406,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,-10.32406,-15.73613,0.344,0.46,21.4,7.04e-09,12.8,0.0,1.0,1.0,0.000783
test1542192.run0088.test_4429.proto.log,test_4429.proto,0.1467037,0.0,1.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,4.0,0.1467037,-8.587991,1.0170000000000001,0.76,689.0,7.04e-09,55.4,0.0,1.0,1.0,0.000606
test1542192.run0089.test_4466.proto.log,test_4466.proto,-11.94708,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,-11.94708,-23.63433,0.495,0.46,38.9,7.04e-09,38.9,0.0,1.0,1.0,0.000832
test1542192.run0090.test_4482.proto.log,test_4482.proto,-10.94026,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,-10.94026,-18.92853,0.42200000000000004,0.68,1130.0,7.04e-09,37.0,0.0,1.0,1.0,0.000589
test1542192.run0091.test_4573.proto.log,test_4573.proto,-10.83237,0.0,1.0,0.0,67.0,2.0,4.0,0.0,0.0,0.0,0.0,-10.83237,-11.44408,0.0535,0.7,64.1,7.04e-09,18.0,0.0,1.0,1.0,0.0006510000000000001
test1542192.run0092.test_4654.proto.log,test_4654.proto,-10.0388,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,-10.0388,1e+30,inf,0.72,56.7,7.04e-09,22.2,0.0,1.0,1.0,0.0006090000000000001
test1542192.run0093.test_4688.proto.log,test_4688.proto,4.150515,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,4.150515,1e+30,inf,0.72,6.6,7.04e-09,6.6,0.0,1.0,1.0,0.000578
test1542192.run0094.test_4713.proto.log,test_4713.proto,19.95678,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,19.95678,1e+30,inf,0.73,402.0,7.04e-09,56.4,0.0,1.0,1.0,0.0006180000000000001
test1542192.run0095.test_4716.proto.log,test_4716.proto,0.6514559,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6514559,-25.25281,1.026,0.74,1280.0,7.04e-09,60.2,0.0,1.0,1.0,0.0006510000000000001
test1542192.run0096.test_4746.proto.log,test_4746.proto,1.897465,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.897465,1e+30,inf,0.52,43.5,7.04e-09,43.5,0.0,1.0,1.0,0.0007099999999999999
test1542192.run0097.test_4766.proto.log,test_4766.proto,-1.802224,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.802224,1e+30,inf,1.32,2910.0,7.04e-09,59.4,0.0,1.0,1.0,0.000563
test1542192.run0098.test_4798.proto.log,test_4798.proto,3.478434,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,3.478434,-6.317726,1.551,0.59,496.0,7.04e-09,18.0,0.0,1.0,1.0,0.000788
test1542192.run0099.test_4828.proto.log,test_4828.proto,-11.35381,0.0,1.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,4.0,-11.35381,1e+30,inf,0.7,11.6,7.04e-09,11.6,0.0,1.76,4.96e-07,0.314
test1542192.run0100.test_4834.proto.log,test_4834.proto,3.695515,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.695515,-22.31252,1.166,0.94,609.0,7.04e-09,48.4,0.0,1.0,1.0,0.000607
test1542192.run0101.test_4950.proto.log,test_4950.proto,6.077717,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,6.077717,1e+30,inf,1.9,1130.0,7.04e-09,55.5,0.0,1.0,1.0,0.00057
test1542192.run0102.test_4956.proto.log,test_4956.proto,-0.8375214,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8375214,-10.11631,0.917,0.69,48.8,7.04e-09,48.8,0.0,1.0,1.0,0.0006619999999999999
test1542192.run0103.test_5009.proto.log,test_5009.proto,9.692286,1.0,1.0,0.0,0.0,4.0,72.0,0.0,0.0,0.0,0.0,-1e+30,1e+30,0.0,0.24,1280.0,7.04e-09,37.6,0.0,1.0,1.0,0.000691
test1542192.run0104.test_5017.proto.log,test_5017.proto,-7.827174,0.0,1.0,0.0,79.0,1.0,4.0,0.0,0.0,0.0,0.0,-7.827174,-14.00464,0.441,0.77,1280.0,7.04e-09,22.0,0.0,1.0,1.0,0.0006450000000000001
test1542192.run0105.test_5037.proto.log,test_5037.proto,-14.83338,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,5.0,-14.83338,-18.86501,0.214,0.53,10.0,7.04e-09,10.0,0.0,1.42,4.92e-07,0.209
test1542192.run0106.test_5074.proto.log,test_5074.proto,6.876882,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.876882,1e+30,inf,0.55,720.0,7.04e-09,61.2,0.0,1.0,1.0,0.0006450000000000001
test1542192.run0107.test_511.proto.log,test_511.proto,-6.897935,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,-6.897935,1e+30,inf,0.73,596.0,7.04e-09,45.9,0.0,1.0,1.0,0.00082
test1542192.run0108.test_5152.proto.log,test_5152.proto,15.88792,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88792,1e+30,inf,0.56,28.9,7.04e-09,28.9,0.0,1.0,1.0,0.000576
test1542192.run0109.test_5196.proto.log,test_5196.proto,21.52662,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,21.52662,1e+30,inf,1.5,717.0,7.04e-09,99.5,0.0,1.0,1.0,0.000584
